Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
2009-04-24,2009-05-03,ES,P7103,Desc_P7103,VO,COC50650,458.53760587872284,USD,4,R4
2010-09-24,2010-10-20,IT,P3046,Desc_P3046,VO,COC89177,288.52159072847564,USD,8,R4
2010-04-06,2010-04-20,ES,P2426,Desc_P2426,VO,COC13139,297.21332391580023,EUR,10,R5
2010-06-25,2010-08-10,RU,P6699,Desc_P6699,VO,COC74993,308.0435540497157,EUR,10,R1
2010-05-07,2010-06-10,IT,P3888,Desc_P3888,VO,COC94901,483.24988984330054,USD,8,R3
2009-08-06,2009-09-07,IT,P8089,Desc_P8089,VO,COC32432,175.3871057648654,USD,2,R1
2010-11-14,2010-12-20,DE,P5330,Desc_P5330,VO,COC67415,320.58305873664074,USD,2,R5
2009-03-15,2009-05-07,FR,P1688,Desc_P1688,VO,COC92019,310.52205128009643,EUR,1,R1
2011-06-23,2011-06-25,IT,P3558,Desc_P3558,VO,COC45827,150.85922754567514,EUR,9,R1
2011-06-10,2011-07-31,RU,P5153,Desc_P5153,VO,COC58307,193.22354649791797,USD,7,R3
2009-06-21,2009-07-29,IT,P8742,Desc_P8742,VO,COC53466,463.17690626084817,EUR,1,R4
2011-01-17,2011-02-14,DE,P2919,Desc_P2919,VO,COC13122,213.08380519141338,USD,8,R1
2010-07-09,2010-08-17,DE,P5357,Desc_P5357,VO,COC92495,303.3356812203989,USD,10,R3
2009-04-25,2009-04-27,RU,P6022,Desc_P6022,VO,COC27682,140.07248070297544,EUR,9,R3
2010-02-25,2010-04-18,FR,P1982,Desc_P1982,VO,COC10219,124.3468016931664,EUR,2,R2
2009-06-03,2009-07-04,IT,P9051,Desc_P9051,VO,COC59012,484.6169789313594,USD,9,R1
2010-08-01,2010-08-07,FR,P8672,Desc_P8672,VO,COC74533,394.79181853434045,USD,6,R5
2011-01-04,2011-01-25,ES,P3061,Desc_P3061,VO,COC65749,242.72323129232717,EUR,7,R2
2010-03-31,2010-04-10,ES,P4861,Desc_P4861,VO,COC22304,359.1756630157468,USD,5,R5
2011-10-16,2011-11-30,FR,P1390,Desc_P1390,VO,COC16581,348.27621708857555,EUR,7,R1
2011-04-10,2011-06-06,RU,P4764,Desc_P4764,VO,COC47339,452.04625971451145,EUR,2,R3
2009-11-03,2009-12-17,ES,P2234,Desc_P2234,VO,COC33992,313.96660284829807,EUR,6,R4
2010-05-24,2010-07-13,DE,P3307,Desc_P3307,VO,COC84318,423.19780081328815,USD,8,R4
2011-01-24,2011-02-26,DE,P3908,Desc_P3908,VO,COC42531,268.2914382545541,USD,1,R1
2010-07-05,2010-07-29,RU,P6079,Desc_P6079,VO,COC23397,152.13567370376438,USD,10,R5
2010-09-30,2010-10-12,FR,P3314,Desc_P3314,VO,COC32297,326.6793664353885,EUR,2,R5
2011-11-07,2011-11-22,ES,P5691,Desc_P5691,VO,COC70863,120.04879826318393,EUR,8,R5
2010-04-11,2010-04-18,DE,P4090,Desc_P4090,VO,COC36830,430.1070583729937,USD,5,R5
2011-12-16,2012-01-19,IT,P6129,Desc_P6129,VO,COC23497,128.85007746414183,EUR,7,R1
2009-12-12,2009-12-15,ES,P1174,Desc_P1174,VO,COC66965,494.92535434134015,EUR,6,R2
2009-02-09,2009-02-28,ES,P9210,Desc_P9210,VO,COC84011,389.83984009449705,EUR,1,R2
2009-08-31,2009-09-08,RU,P4639,Desc_P4639,VO,COC20724,60.27653155606494,EUR,8,R3
2011-02-23,2011-04-08,DE,P2631,Desc_P2631,VO,COC18061,236.94929091950146,EUR,7,R1
2011-06-27,2011-08-11,DE,P9980,Desc_P9980,VO,COC13375,317.37816691006776,EUR,10,R3
2011-05-26,2011-06-29,FR,P6531,Desc_P6531,VO,COC96818,376.7027954428573,USD,5,R1
2010-01-18,2010-03-09,IT,P6562,Desc_P6562,VO,COC75932,145.51051715195746,EUR,8,R5
2011-01-10,2011-01-20,DE,P5991,Desc_P5991,VO,COC14242,236.28244370569908,USD,7,R4
2010-02-23,2010-03-01,DE,P2156,Desc_P2156,VO,COC99653,338.6775784289275,EUR,2,R5
2009-12-02,2009-12-21,FR,P9466,Desc_P9466,VO,COC95563,138.4091385605069,USD,9,R3
2010-09-29,2010-11-09,FR,P4517,Desc_P4517,VO,COC25688,296.34362294620814,USD,4,R5
2009-04-15,2009-05-31,ES,P3627,Desc_P3627,VO,COC55051,77.73358948414223,EUR,5,R4
2010-06-05,2010-07-06,FR,P2285,Desc_P2285,VO,COC40788,117.58346871166124,USD,9,R2
2009-09-11,2009-09-23,RU,P4143,Desc_P4143,VO,COC13772,338.31529890482005,USD,5,R4
2011-01-20,2011-02-26,FR,P2172,Desc_P2172,VO,COC45403,380.22095429979436,USD,2,R5
2009-01-06,2009-01-23,ES,P5566,Desc_P5566,VO,COC78339,184.02802571381048,EUR,4,R5
2010-10-11,2010-11-24,FR,P2824,Desc_P2824,VO,COC40284,223.681452696972,USD,1,R1
2010-03-12,2010-05-08,ES,P7637,Desc_P7637,VO,COC33822,476.6144438304871,USD,8,R3
2009-06-11,2009-07-25,ES,P4099,Desc_P4099,VO,COC59860,363.52207576235514,USD,1,R4
2010-03-07,2010-03-18,ES,P7023,Desc_P7023,VO,COC31962,324.97777593254267,USD,8,R2
2010-04-01,2010-04-10,IT,P3736,Desc_P3736,VO,COC40745,57.4955569897055,EUR,3,R3
2010-08-28,2010-09-08,FR,P8678,Desc_P8678,VO,COC90810,433.3312074694996,USD,3,R5
2010-04-14,2010-05-04,FR,P6697,Desc_P6697,VO,COC53258,271.5820971888478,EUR,7,R2
2009-07-12,2009-08-21,RU,P6786,Desc_P6786,VO,COC92789,436.1155911060305,USD,9,R2
2010-09-15,2010-09-23,DE,P5222,Desc_P5222,VO,COC62982,252.25910405177734,USD,4,R3
2011-12-26,2012-02-20,IT,P5467,Desc_P5467,VO,COC99269,281.473466970047,EUR,5,R1
2011-09-20,2011-10-06,DE,P7298,Desc_P7298,VO,COC73667,89.77557073653341,USD,7,R4
2011-08-17,2011-10-12,RU,P7473,Desc_P7473,VO,COC44304,380.2270576545341,USD,7,R5
2011-12-16,2011-12-26,IT,P8433,Desc_P8433,VO,COC10105,368.03728477181045,USD,8,R1
2009-04-07,2009-04-15,FR,P5892,Desc_P5892,VO,COC54246,498.9807797568011,USD,8,R4
2010-10-25,2010-12-17,FR,P2734,Desc_P2734,VO,COC33106,139.39323384908698,USD,1,R4
2011-03-04,2011-04-22,FR,P8600,Desc_P8600,VO,COC29983,439.48117169838275,USD,10,R2
2009-04-20,2009-06-01,RU,P3457,Desc_P3457,VO,COC64541,379.49847546717155,EUR,8,R4
2011-05-18,2011-06-21,DE,P2909,Desc_P2909,VO,COC70363,472.8506281772524,USD,4,R2
2009-06-20,2009-08-19,FR,P6623,Desc_P6623,VO,COC18395,300.1488364514784,EUR,9,R3
2011-06-06,2011-06-24,IT,P7385,Desc_P7385,VO,COC92050,246.2818022815868,EUR,4,R4
2010-07-30,2010-08-16,ES,P6590,Desc_P6590,VO,COC35903,51.86529872052984,EUR,6,R1
2011-01-20,2011-03-18,IT,P5641,Desc_P5641,VO,COC26477,418.29257440810494,USD,3,R3
2010-06-08,2010-07-04,RU,P5498,Desc_P5498,VO,COC54219,407.26813767671825,USD,7,R3
2009-07-17,2009-09-05,ES,P8322,Desc_P8322,VO,COC80585,492.7559424141544,USD,3,R1
2009-07-15,2009-08-12,FR,P2233,Desc_P2233,VO,COC44479,435.36147243036913,USD,1,R4
2009-10-06,2009-12-02,DE,P9411,Desc_P9411,VO,COC65478,214.11357100983736,USD,9,R2
2009-01-06,2009-01-31,IT,P6815,Desc_P6815,VO,COC79095,151.3016288826885,USD,3,R2
2010-09-12,2010-09-16,ES,P3631,Desc_P3631,VO,COC55887,433.4374787436354,EUR,1,R1
2009-08-08,2009-08-13,RU,P5511,Desc_P5511,VO,COC19189,408.40329820932965,USD,4,R3
2009-07-19,2009-09-01,DE,P4173,Desc_P4173,VO,COC15459,102.43293072591126,EUR,10,R4
2011-01-15,2011-02-13,IT,P4439,Desc_P4439,VO,COC44490,214.74233282412538,EUR,2,R4
2011-12-26,2012-01-14,FR,P8558,Desc_P8558,VO,COC77052,351.6503666432934,EUR,4,R2
2010-07-05,2010-08-24,RU,P3377,Desc_P3377,VO,COC87012,464.7062665876348,USD,9,R1
2009-06-19,2009-08-16,ES,P3709,Desc_P3709,VO,COC61626,276.44012253028484,USD,6,R3
2009-09-11,2009-09-14,FR,P6776,Desc_P6776,VO,COC91114,177.74693863796188,EUR,2,R3
2010-08-18,2010-09-24,IT,P7840,Desc_P7840,VO,COC87376,463.4462327589403,EUR,8,R1
2011-11-17,2011-12-13,DE,P6586,Desc_P6586,VO,COC36078,126.1660382729972,EUR,7,R5
2009-04-13,2009-05-21,ES,P2981,Desc_P2981,VO,COC78908,402.0512978561819,USD,1,R2
2009-04-02,2009-04-27,IT,P6490,Desc_P6490,VO,COC93199,367.288467402362,EUR,5,R5
2011-05-07,2011-05-21,DE,P4193,Desc_P4193,VO,COC19266,105.23074426988649,EUR,2,R4
2011-08-29,2011-09-02,ES,P2544,Desc_P2544,VO,COC54430,390.4012748951843,USD,3,R3
2009-12-08,2009-12-23,DE,P4005,Desc_P4005,VO,COC17331,177.72467680475975,USD,4,R5
2009-06-30,2009-07-20,IT,P4700,Desc_P4700,VO,COC63285,255.7109526138415,EUR,10,R3
2010-05-29,2010-07-06,ES,P7417,Desc_P7417,VO,COC75221,59.10855966567767,EUR,5,R2
2011-12-22,2012-02-10,DE,P7199,Desc_P7199,VO,COC22380,151.63920183232364,EUR,8,R4
2011-12-19,2012-01-02,FR,P4680,Desc_P4680,VO,COC28182,145.89727883215886,USD,3,R5
2010-01-28,2010-03-26,IT,P7306,Desc_P7306,VO,COC10494,254.73127567752977,USD,5,R1
2010-07-20,2010-07-24,RU,P6840,Desc_P6840,VO,COC20360,138.6149296572116,EUR,9,R4
2010-03-22,2010-04-15,ES,P3196,Desc_P3196,VO,COC47106,395.5254118967798,USD,2,R5
2010-08-14,2010-08-24,DE,P3744,Desc_P3744,VO,COC74391,447.5651351385849,USD,9,R5
2011-02-18,2011-04-10,IT,P1780,Desc_P1780,VO,COC63681,221.32538901431985,USD,2,R1
2010-12-07,2010-12-29,ES,P2688,Desc_P2688,VO,COC28678,210.9218032236479,EUR,7,R1
2009-03-26,2009-04-15,IT,P8013,Desc_P8013,VO,COC46950,215.85565751954798,EUR,5,R4
2009-05-03,2009-06-24,FR,P6240,Desc_P6240,VO,COC32119,361.5629922975436,USD,2,R4
2009-10-15,2009-11-12,RU,P6937,Desc_P6937,VO,COC29715,409.59380186690987,EUR,2,R1
2011-03-04,2011-03-21,IT,P5964,Desc_P5964,VO,COC15454,284.613100729615,EUR,9,R4
2011-03-16,2011-04-28,FR,P1956,Desc_P1956,VO,COC16942,481.0741005364998,EUR,7,R3
2011-07-25,2011-09-11,IT,P1162,Desc_P1162,VO,COC19865,449.8076574730377,EUR,9,R1
2010-07-18,2010-09-01,RU,P5992,Desc_P5992,VO,COC57115,115.35003215555578,USD,9,R1
2010-01-05,2010-03-05,RU,P8220,Desc_P8220,VO,COC27023,81.28469422179622,EUR,1,R5
2009-10-02,2009-10-29,DE,P6019,Desc_P6019,VO,COC75758,288.05108551157895,EUR,9,R4
2011-11-14,2011-12-24,ES,P8668,Desc_P8668,VO,COC59310,283.8568861628831,EUR,6,R2
2010-11-22,2010-11-23,IT,P5422,Desc_P5422,VO,COC26113,366.3889927605408,USD,9,R4
2011-12-10,2012-02-05,FR,P1377,Desc_P1377,VO,COC52267,478.6958812334516,USD,6,R4
2010-03-07,2010-03-15,ES,P9672,Desc_P9672,VO,COC78571,347.52134740395036,USD,4,R4
2010-04-12,2010-04-18,RU,P7074,Desc_P7074,VO,COC42338,211.9959972074355,EUR,5,R3
2010-12-21,2010-12-23,ES,P2705,Desc_P2705,VO,COC53499,380.10463589152647,EUR,6,R1
2010-01-24,2010-02-26,ES,P7611,Desc_P7611,VO,COC56929,83.31262277075044,EUR,6,R2
2009-07-15,2009-07-16,RU,P3622,Desc_P3622,VO,COC83820,65.77851062573949,USD,5,R3
2010-08-09,2010-09-02,FR,P5974,Desc_P5974,VO,COC34286,396.35004190459654,EUR,10,R4
2010-12-09,2010-12-26,DE,P6584,Desc_P6584,VO,COC62554,167.89758261527447,USD,6,R3
2011-05-06,2011-05-29,DE,P9998,Desc_P9998,VO,COC87756,178.6788053491907,USD,6,R5
2009-12-17,2010-01-02,RU,P8274,Desc_P8274,VO,COC45390,484.97162548417754,USD,5,R3
2009-04-16,2009-05-28,RU,P5836,Desc_P5836,VO,COC59019,431.5777303849899,USD,6,R1
2011-10-17,2011-11-03,RU,P1860,Desc_P1860,VO,COC13812,296.0373522754363,USD,7,R3
2011-02-03,2011-03-04,ES,P6856,Desc_P6856,VO,COC43050,363.9484645535757,USD,9,R2
2009-03-28,2009-05-05,IT,P2247,Desc_P2247,VO,COC14285,309.4613002757434,EUR,2,R5
2011-02-12,2011-03-01,ES,P6849,Desc_P6849,VO,COC38550,160.4829262338897,EUR,8,R2
2010-07-30,2010-09-20,DE,P8904,Desc_P8904,VO,COC98719,414.6362828206232,EUR,8,R2
2010-07-29,2010-08-10,IT,P5850,Desc_P5850,VO,COC61853,462.27027129697893,EUR,9,R1
2011-01-14,2011-01-28,FR,P3565,Desc_P3565,VO,COC56043,202.70166711919381,USD,7,R4
2010-06-17,2010-06-21,FR,P6913,Desc_P6913,VO,COC83070,135.15276113586964,USD,9,R1
2010-10-02,2010-10-27,FR,P9038,Desc_P9038,VO,COC80287,136.60505992617644,EUR,5,R3
2010-02-07,2010-03-02,IT,P4718,Desc_P4718,VO,COC71015,66.95316009121143,USD,5,R4
2010-11-03,2010-12-20,RU,P9222,Desc_P9222,VO,COC87352,239.52831820205805,USD,4,R2
2010-07-10,2010-08-13,ES,P8412,Desc_P8412,VO,COC16537,61.514859576415134,USD,1,R2
2010-03-22,2010-04-13,IT,P5941,Desc_P5941,VO,COC90384,491.81972329442004,EUR,7,R5
2009-09-30,2009-10-13,DE,P9642,Desc_P9642,VO,COC55109,155.39369196171603,USD,6,R2
2009-12-09,2010-01-22,ES,P4139,Desc_P4139,VO,COC60030,181.584378653101,USD,2,R4
2009-06-15,2009-06-22,FR,P7361,Desc_P7361,VO,COC83220,186.19560691155942,USD,4,R4
2009-01-30,2009-03-28,DE,P7723,Desc_P7723,VO,COC56350,251.27024751921797,EUR,5,R1
2010-09-27,2010-11-12,FR,P3344,Desc_P3344,VO,COC31471,50.226746011059056,EUR,2,R1
2010-01-26,2010-03-01,RU,P9337,Desc_P9337,VO,COC18738,146.86932953913976,USD,6,R3
2010-10-05,2010-11-12,IT,P2516,Desc_P2516,VO,COC75658,214.48359018071497,EUR,2,R2
2011-09-13,2011-11-11,IT,P5789,Desc_P5789,VO,COC21068,249.60088740796698,USD,6,R2
2010-05-07,2010-06-18,FR,P2293,Desc_P2293,VO,COC93209,272.4033211038703,USD,5,R3
2010-02-23,2010-03-26,ES,P6604,Desc_P6604,VO,COC92011,401.6511968253169,USD,6,R2
2011-09-03,2011-09-05,IT,P7660,Desc_P7660,VO,COC26661,174.211020735923,EUR,2,R4
2010-06-11,2010-07-09,RU,P6584,Desc_P6584,VO,COC27388,490.6694108782302,EUR,7,R1
2011-12-04,2012-01-10,RU,P3949,Desc_P3949,VO,COC15539,384.94528787700705,EUR,8,R5
2009-01-22,2009-01-23,ES,P8369,Desc_P8369,VO,COC57538,50.61188228466334,EUR,6,R1
2009-09-06,2009-10-15,ES,P9597,Desc_P9597,VO,COC45872,173.43836353267454,USD,7,R1
2011-07-13,2011-08-07,DE,P2064,Desc_P2064,VO,COC79852,475.6939537282264,EUR,4,R2
2011-11-17,2011-11-24,IT,P9424,Desc_P9424,VO,COC26490,290.4794306515788,EUR,1,R3
2010-05-25,2010-07-08,IT,P1725,Desc_P1725,VO,COC69869,474.27804736644555,USD,9,R2
2010-01-23,2010-03-23,ES,P7307,Desc_P7307,VO,COC54236,344.36733106987566,USD,10,R1
2011-07-22,2011-08-29,DE,P7738,Desc_P7738,VO,COC19025,72.96088638776988,USD,2,R2
2010-04-09,2010-05-14,DE,P1942,Desc_P1942,VO,COC85597,469.09129161891474,USD,10,R1
2010-08-06,2010-10-01,FR,P9528,Desc_P9528,VO,COC14330,282.10509102442086,EUR,8,R4
2011-08-09,2011-08-14,ES,P5227,Desc_P5227,VO,COC39729,90.88713573578998,EUR,3,R5
2010-07-13,2010-08-15,FR,P5177,Desc_P5177,VO,COC81036,307.6079316565391,USD,6,R3
2010-03-13,2010-05-12,IT,P3996,Desc_P3996,VO,COC18145,324.28503498569387,EUR,9,R1
2010-07-11,2010-08-01,RU,P9036,Desc_P9036,VO,COC35181,100.66037985779657,EUR,4,R1
2011-05-15,2011-06-22,RU,P4119,Desc_P4119,VO,COC80219,207.22697979638292,USD,8,R1
2011-11-30,2011-12-25,RU,P1297,Desc_P1297,VO,COC24033,480.14382151744996,EUR,1,R4
2009-08-09,2009-09-25,ES,P2861,Desc_P2861,VO,COC91421,402.50391076963274,EUR,2,R4
2011-07-29,2011-08-24,DE,P8737,Desc_P8737,VO,COC23365,62.29205553759677,EUR,4,R5
2011-01-22,2011-02-16,DE,P3917,Desc_P3917,VO,COC44376,270.65897888969624,EUR,4,R2
2011-04-08,2011-04-18,ES,P9254,Desc_P9254,VO,COC10034,138.80945891682597,EUR,9,R2
2010-02-15,2010-03-20,FR,P8364,Desc_P8364,VO,COC67399,199.69517720489648,USD,3,R4
2010-12-10,2011-01-12,FR,P1565,Desc_P1565,VO,COC84580,210.40704569562857,EUR,9,R1
2009-11-18,2009-12-08,IT,P9286,Desc_P9286,VO,COC68486,400.186309746792,USD,5,R2
2011-10-16,2011-11-27,RU,P6804,Desc_P6804,VO,COC82374,160.50306874726803,USD,10,R4
2010-02-24,2010-03-28,RU,P9125,Desc_P9125,VO,COC98905,424.1072837511008,EUR,10,R4
2011-09-09,2011-09-14,ES,P7212,Desc_P7212,VO,COC10465,336.4342159797398,EUR,6,R4
2011-02-25,2011-04-09,DE,P5187,Desc_P5187,VO,COC37358,291.84012484562936,EUR,1,R4
2009-07-01,2009-07-29,IT,P5388,Desc_P5388,VO,COC16672,295.3993183095103,USD,8,R1
2010-12-02,2010-12-03,IT,P6935,Desc_P6935,VO,COC44091,381.3152708977889,EUR,1,R1
2009-02-04,2009-02-09,DE,P2999,Desc_P2999,VO,COC76235,248.48282617628593,USD,6,R1
2011-12-25,2012-01-26,RU,P5337,Desc_P5337,VO,COC51688,69.04517054583911,USD,2,R5
2011-01-15,2011-01-26,FR,P3100,Desc_P3100,VO,COC99872,235.4775843809101,EUR,6,R1
2011-08-21,2011-10-14,IT,P9555,Desc_P9555,VO,COC79191,178.68370315111378,USD,7,R4
2009-05-16,2009-07-08,DE,P5746,Desc_P5746,VO,COC12342,253.3498849508639,EUR,4,R2
2011-02-19,2011-03-22,ES,P6685,Desc_P6685,VO,COC97154,437.4083849000622,USD,10,R3
2011-05-06,2011-05-31,ES,P6099,Desc_P6099,VO,COC83162,97.34122100982303,USD,3,R1
2010-08-24,2010-09-06,IT,P4895,Desc_P4895,VO,COC77006,184.3529823629169,USD,7,R5
2011-01-12,2011-03-09,IT,P5406,Desc_P5406,VO,COC61918,498.7199419310732,USD,5,R4
2009-09-03,2009-09-23,FR,P8335,Desc_P8335,VO,COC45439,230.4097510611491,USD,9,R4
2010-02-20,2010-03-03,RU,P8713,Desc_P8713,VO,COC73911,246.2284334411811,EUR,2,R1
2009-09-17,2009-10-01,FR,P4581,Desc_P4581,VO,COC12539,365.3709873831482,EUR,6,R2
2010-07-16,2010-08-25,ES,P9427,Desc_P9427,VO,COC80599,154.3440440192773,USD,1,R4
2009-09-15,2009-10-31,ES,P4660,Desc_P4660,VO,COC52564,483.8833091325005,EUR,1,R1
2009-11-16,2009-11-19,IT,P1380,Desc_P1380,VO,COC22607,130.86927848485664,USD,5,R3
2009-01-29,2009-03-01,DE,P3058,Desc_P3058,VO,COC49472,58.37501229231742,USD,6,R4
2009-08-16,2009-08-26,IT,P8022,Desc_P8022,VO,COC50464,248.45340098833907,EUR,3,R3
2009-01-18,2009-03-07,RU,P9983,Desc_P9983,VO,COC47692,217.76040160560856,EUR,9,R3
2010-07-22,2010-09-01,IT,P9077,Desc_P9077,VO,COC89140,216.69598920553057,EUR,3,R5
2010-01-27,2010-03-19,IT,P9039,Desc_P9039,VO,COC87328,354.89538542453056,EUR,4,R3
2010-10-19,2010-10-27,FR,P3866,Desc_P3866,VO,COC60293,411.53539213126174,EUR,9,R5
2010-08-12,2010-09-13,ES,P7804,Desc_P7804,VO,COC72496,123.88128058453096,USD,1,R2
2010-12-16,2010-12-25,IT,P7147,Desc_P7147,VO,COC25378,413.34628646357004,EUR,1,R5
2009-06-27,2009-07-04,RU,P9963,Desc_P9963,VO,COC23990,192.93550312932175,USD,7,R1
2011-03-10,2011-03-18,DE,P9221,Desc_P9221,VO,COC82125,217.3164057613734,USD,4,R5
2009-01-09,2009-03-01,DE,P4669,Desc_P4669,VO,COC21651,493.0774859745619,USD,10,R1
2010-12-11,2011-02-06,FR,P5872,Desc_P5872,VO,COC87320,259.1670191804411,EUR,7,R2
2009-01-01,2009-02-27,RU,P3326,Desc_P3326,VO,COC52329,242.14796784231615,EUR,3,R1
2011-10-16,2011-11-15,ES,P2467,Desc_P2467,VO,COC53173,139.82017960983916,EUR,4,R2
2011-03-29,2011-04-24,ES,P8898,Desc_P8898,VO,COC57002,398.4090361365458,USD,8,R4
2009-05-25,2009-05-27,DE,P8535,Desc_P8535,VO,COC77099,316.6237854720088,EUR,5,R4
2009-01-13,2009-03-04,FR,P9825,Desc_P9825,VO,COC65878,472.96275791908147,EUR,8,R3
2010-04-01,2010-04-16,FR,P3881,Desc_P3881,VO,COC64311,466.2440354716107,EUR,1,R4
2011-04-03,2011-05-31,DE,P5135,Desc_P5135,VO,COC55345,131.89835092848273,EUR,8,R4
2011-05-03,2011-05-31,ES,P4585,Desc_P4585,VO,COC76549,196.3001695123031,EUR,6,R3
2009-10-05,2009-12-02,FR,P4431,Desc_P4431,VO,COC67261,74.8014821240348,USD,7,R1
2009-10-27,2009-11-27,IT,P5438,Desc_P5438,VO,COC58846,114.12765260771346,EUR,2,R3
2010-06-13,2010-06-24,DE,P5103,Desc_P5103,VO,COC63901,303.6345846911149,EUR,6,R2
2011-10-13,2011-10-25,FR,P5208,Desc_P5208,VO,COC65440,310.19979967711976,USD,10,R3
2010-05-16,2010-06-10,FR,P4749,Desc_P4749,VO,COC49753,308.7453309051778,USD,9,R4
2010-10-05,2010-12-02,RU,P3286,Desc_P3286,VO,COC22419,88.71204138954022,USD,2,R5
2011-05-03,2011-06-10,FR,P7710,Desc_P7710,VO,COC49340,140.41793371248775,EUR,5,R3
2009-07-18,2009-09-03,ES,P6310,Desc_P6310,VO,COC59109,474.8740479086479,USD,6,R5
2009-06-07,2009-06-14,ES,P6761,Desc_P6761,VO,COC14340,74.8447970104836,USD,1,R5
2009-07-30,2009-08-24,ES,P7038,Desc_P7038,VO,COC88047,424.9778367020574,USD,4,R3
2009-09-17,2009-10-20,FR,P7455,Desc_P7455,VO,COC88249,358.57379707287345,USD,9,R2
2010-06-14,2010-07-29,DE,P1518,Desc_P1518,VO,COC36704,212.22990513760996,USD,4,R4
2009-10-27,2009-12-01,ES,P5647,Desc_P5647,VO,COC97799,314.90434560315737,EUR,7,R3
2009-06-18,2009-06-21,IT,P2847,Desc_P2847,VO,COC70458,173.82912416798166,USD,8,R4
2009-09-06,2009-10-14,FR,P8449,Desc_P8449,VO,COC15168,98.62328573226449,USD,2,R3
2010-07-21,2010-08-27,FR,P1710,Desc_P1710,VO,COC63753,283.0621588228841,USD,6,R3
2010-03-05,2010-04-14,FR,P6137,Desc_P6137,VO,COC69203,185.81964396760347,EUR,9,R5
2010-08-10,2010-08-21,FR,P9320,Desc_P9320,VO,COC74741,122.04502996164233,EUR,3,R1
2011-10-19,2011-12-06,IT,P5223,Desc_P5223,VO,COC59197,419.72137610387796,EUR,10,R1
2011-12-09,2012-01-02,IT,P6884,Desc_P6884,VO,COC52134,391.2836562390352,EUR,10,R4
2009-01-15,2009-02-19,ES,P7777,Desc_P7777,VO,COC85972,58.59108419352438,EUR,4,R3
2009-06-09,2009-07-03,FR,P9374,Desc_P9374,VO,COC43675,222.27551720818803,EUR,6,R1
2010-04-27,2010-05-13,IT,P2923,Desc_P2923,VO,COC12060,91.93389711038051,USD,8,R2
2010-11-18,2011-01-09,DE,P6865,Desc_P6865,VO,COC17004,406.18396773442043,USD,5,R3
2009-07-17,2009-09-09,ES,P2735,Desc_P2735,VO,COC86990,85.68445589197569,EUR,6,R4
2011-09-22,2011-10-03,ES,P6221,Desc_P6221,VO,COC38047,98.370194522741,EUR,7,R1
2010-01-14,2010-01-24,ES,P1594,Desc_P1594,VO,COC96618,480.98041667296536,USD,2,R1
2011-11-08,2011-12-29,RU,P4965,Desc_P4965,VO,COC44668,427.0869984268556,USD,5,R3
2011-07-02,2011-07-20,RU,P5468,Desc_P5468,VO,COC62500,299.00832787579714,USD,7,R4
2009-09-10,2009-11-01,RU,P9243,Desc_P9243,VO,COC42229,473.5980815096032,EUR,7,R2
2011-01-17,2011-02-11,DE,P7912,Desc_P7912,VO,COC83716,59.54045681086488,EUR,1,R1
2010-01-24,2010-02-05,ES,P5717,Desc_P5717,VO,COC25883,173.5129738744422,USD,7,R3
2011-09-26,2011-10-05,ES,P5900,Desc_P5900,VO,COC93893,82.34895593102203,USD,6,R4
2009-07-12,2009-08-26,RU,P9411,Desc_P9411,VO,COC13840,51.00036654617242,EUR,10,R2
2011-04-18,2011-04-19,RU,P8741,Desc_P8741,VO,COC32758,253.4118498754671,EUR,10,R2
2011-01-03,2011-02-07,FR,P4516,Desc_P4516,VO,COC75541,138.5907574069473,EUR,3,R4
2010-11-25,2010-12-23,ES,P3945,Desc_P3945,VO,COC43242,70.07801038016882,USD,8,R2
2009-12-31,2010-01-07,ES,P6601,Desc_P6601,VO,COC77547,482.03870228351406,USD,9,R2
2011-11-09,2011-12-13,RU,P4978,Desc_P4978,VO,COC77674,162.4878627555036,USD,2,R2
2010-11-27,2011-01-16,FR,P2460,Desc_P2460,VO,COC17953,346.22692521386006,USD,3,R5
2009-05-09,2009-06-29,RU,P5739,Desc_P5739,VO,COC70360,291.63537582783135,EUR,4,R2
2011-04-09,2011-06-03,IT,P8001,Desc_P8001,VO,COC12844,161.75572785399604,USD,1,R1
2011-07-18,2011-08-16,IT,P4574,Desc_P4574,VO,COC40336,433.6807085461261,EUR,10,R5
2011-12-28,2012-02-10,IT,P2689,Desc_P2689,VO,COC28661,58.27168017648711,USD,8,R1
2010-12-09,2011-01-22,ES,P2782,Desc_P2782,VO,COC34600,395.0309305616244,USD,4,R4
2009-04-30,2009-05-28,ES,P5957,Desc_P5957,VO,COC10724,91.42515833099702,USD,5,R1
2009-05-18,2009-05-20,RU,P3255,Desc_P3255,VO,COC46234,224.71892634455585,USD,2,R4
2010-04-25,2010-05-06,ES,P6437,Desc_P6437,VO,COC62036,458.8298106753344,USD,5,R1
2009-07-21,2009-09-16,RU,P1943,Desc_P1943,VO,COC63891,81.42637229343107,USD,5,R4
2011-06-17,2011-07-12,RU,P8111,Desc_P8111,VO,COC10052,63.19693757402993,EUR,4,R5
2011-09-04,2011-09-21,RU,P9408,Desc_P9408,VO,COC84443,63.991094233473106,USD,1,R2
2010-09-09,2010-11-04,IT,P4017,Desc_P4017,VO,COC35072,409.2901991305564,EUR,2,R2
